source,target,correlation
Idaho,New York,0.8764436523992847
Idaho,North Carolina,0.8611463011549066
Idaho,North Dakota,0.784754717840433
Idaho,Ohio,0.9431220321745468
Idaho,Oklahoma,0.9352493080824675
Idaho,Oregon,0.93336373883312
Idaho,Pennsylvania,0.8995416836990283
Idaho,Rhode Island,0.9070733288023022
Idaho,South Dakota,0.8296324034405436
Idaho,Tennessee,0.8315541122905873
Idaho,Texas,0.8011153261168401
Idaho,Utah,0.9623874377179382
Idaho,Vermont,0.8985907833648338
Idaho,Virginia,0.8478511026683359
Idaho,Washington,0.919375358142537
Idaho,West Virginia,0.9279057001838804
Idaho,Wisconsin,0.8865434376443029
Idaho,Wyoming,0.9122170222025507
Illinois,Alaska,0.9556799922364959
Illinois,Arkansas,0.8765059586262973
Illinois,Colorado,0.9745431544667806
Illinois,Connecticut,0.8813013704975872
Illinois,Delaware,0.7406111350674092
Illinois,District of Columbia,0.7844664311859122
Illinois,Idaho,0.9356545941012581
Illinois,Indiana,0.9575293393800502
Illinois,Iowa,0.9476536144277075
Illinois,Kansas,0.9790571623864057
Illinois,Kentucky,0.9309866905777793
Illinois,Maine,0.7850214335916711
Illinois,Maryland,0.8353695903298308
Illinois,Massachusetts,0.8092213155303888
Illinois,Michigan,0.9762448237706001
Illinois,Minnesota,0.971376945775619
Illinois,Missouri,0.9793464649284236
Illinois,Montana,0.9419360837535069
Illinois,Nebraska,0.9865368304681039
Illinois,Nevada,0.7794684772757496
Illinois,New Hampshire,0.7607899939530269
Illinois,New Jersey,0.9028714548385894
Illinois,New Mexico,0.9257690905927768
Illinois,New York,0.7837779546332816
Illinois,North Carolina,0.724625927448128
Illinois,North Dakota,0.8845738198028253
Illinois,Ohio,0.8991818933724698
Illinois,Oklahoma,0.8976422524436188
Illinois,Oregon,0.870210357887212
Illinois,Pennsylvania,0.8142255581263165
Illinois,Rhode Island,0.8344803140246275
Illinois,South Dakota,0.9102098257548265
Illinois,Tennessee,0.7242198774167805
Illinois,Utah,0.9633722041704156
Illinois,Vermont,0.8468043346728025
Illinois,Virginia,0.7338370132561417
Illinois,Washington,0.8376863812367987
Illinois,West Virginia,0.875166727452985
Illinois,Wisconsin,0.9402632175459891
Illinois,Wyoming,0.977081462608064
Indiana,Alabama,0.800573843212296
Indiana,Alaska,0.9828272915435086
Indiana,Arkansas,0.9632335010412136
Indiana,Colorado,0.984658396069873
Indiana,Connecticut,0.971948677668667
Indiana,Delaware,0.8908286579976644
Indiana,District of Columbia,0.9186220981635298
Indiana,Idaho,0.9660639312518043
Indiana,Illinois,0.9575293393800502
Indiana,Iowa,0.8296432875642267
Indiana,Kansas,0.9823631042974909
Indiana,Kentucky,0.9875235195772252
Indiana,Maine,0.8982387519472852
Indiana,Maryland,0.9469503715734847
Indiana,Massachusetts,0.9300702239732167
Indiana,Michigan,0.9772987316968836
Indiana,Minnesota,0.9543332743074727
Indiana,Mississippi,0.7394213537865275
Indiana,Missouri,0.9577603579213122
Indiana,Montana,0.8959791229007416
Indiana,Nebraska,0.9419323180700542
Indiana,Nevada,0.8987353534907974
Indiana,New Hampshire,0.9020131472851086
Indiana,New Jersey,0.9852602858046917
Indiana,New Mexico,0.9651416001980012
Indiana,New York,0.9187133675865893
Indiana,North Carolina,0.8713474776980011
Indiana,North Dakota,0.7585666094554645
Indiana,Ohio,0.9803094778066128
Indiana,Oklahoma,0.9676197515319946
Indiana,Oregon,0.9654431087384104
Indiana,Pennsylvania,0.9397779191562464
Indiana,Rhode Island,0.9446683006744282
Indiana,South Dakota,0.8151874780336802
Indiana,Tennessee,0.84660271460023
Indiana,Texas,0.7816721892412704
Indiana,Utah,0.9704056200612103
Indiana,Vermont,0.9569491527588689
Indiana,Virginia,0.8774563838901517
Indiana,Washington,0.9445368763740268
Indiana,West Virginia,0.9710764479673712
Indiana,Wisconsin,0.8638737055728815
Indiana,Wyoming,0.9255496365202089
Iowa,Alaska,0.8338257228009306
Iowa,Arkansas,0.7094050844996281
Iowa,Colorado,0.8794854323314197
Iowa,Connecticut,0.7088690593471394
Iowa,Idaho,0.8114425157610003
Iowa,Illinois,0.9476536144277075
Iowa,Indiana,0.8296432875642267
Iowa,Kansas,0.894868498631475
Iowa,Kentucky,0.7838606379114087
Iowa,Michigan,0.8897168056667922
Iowa,Minnesota,0.9102141386395914
Iowa,Missouri,0.9196497005625845
Iowa,Montana,0.9028428409140158
Iowa,Nebraska,0.943845831184915
Iowa,New Jersey,0.7374337662014399
Iowa,New Mexico,0.8046713804612518
Iowa,North Dakota,0.9253802398525592
Iowa,Ohio,0.7344117049474723
Iowa,Oklahoma,0.7482778698711545
Iowa,South Dakota,0.9236042155918217
Iowa,Utah,0.8786775283004437
Iowa,West Virginia,0.7000346769375001
Iowa,Wisconsin,0.9336348213993245
Iowa,Wyoming,0.9485383023567651
Kansas,Alabama,0.7262794602779394
Kansas,Alaska,0.96580075930376
Kansas,Arkansas,0.9206486207891069
Kansas,Colorado,0.987352890115089
Kansas,Connecticut,0.9285585805610324
Kansas,Delaware,0.8236443836320695
Kansas,District of Columbia,0.8555188300219801
Kansas,Idaho,0.950744947966503
Kansas,Illinois,0.9790571623864057
Kansas,Indiana,0.9823631042974909
Kansas,Iowa,0.894868498631475
Kansas,Kentucky,0.9599981078758126
Kansas,Maine,0.8473282328928834
Kansas,Maryland,0.9003413309739847
Kansas,Massachusetts,0.8672621996811377
Kansas,Michigan,0.9845008190826999
Kansas,Minnesota,0.9755489102506091
Kansas,Missouri,0.9773684187297255
Kansas,Montana,0.9159076611344298
Kansas,Nebraska,0.9659893130083539
Kansas,Nevada,0.8495925936731888
Kansas,New Hampshire,0.8347934968375801
Kansas,New Jersey,0.9489480552113997
Kansas,New Mexico,0.9578630954003209
Kansas,New York,0.8539418423204128
Kansas,North Carolina,0.8008739806498625
Kansas,North Dakota,0.8194853082661152
Kansas,Ohio,0.9521408226600018
Kansas,Oklahoma,0.9481645962976274
Kansas,Oregon,0.9263473636127698
Kansas,Pennsylvania,0.8832742496267297
Kansas,Rhode Island,0.9002317987742564
Kansas,South Dakota,0.854344543008929
Kansas,Tennessee,0.7797333421101891
Kansas,Texas,0.7375245001797988
Kansas,Utah,0.97102079549283
Kansas,Vermont,0.9100596278694955
Kansas,Virginia,0.8164761976097731
Kansas,Washington,0.9072058666872844
Kansas,West Virginia,0.9318590207119501
Kansas,Wisconsin,0.8993179407657683
Kansas,Wyoming,0.9582685922971508
Kentucky,Alabama,0.8089060117588527
Kentucky,Alaska,0.9792913681729625
Kentucky,Arkansas,0.9640440855116987
Kentucky,Colorado,0.9631493370284753
Kentucky,Connecticut,0.9678481960737836
Kentucky,Delaware,0.903066492286607
Kentucky,District of Columbia,0.9250097304747689
Kentucky,Idaho,0.9552548749942317
Kentucky,Illinois,0.9309866905777793
Kentucky,Indiana,0.9875235195772252
Kentucky,Iowa,0.7838606379114087
Kentucky,Kansas,0.9599981078758126
Kentucky,Maine,0.8903171499723914
Kentucky,Maryland,0.9487127231862016
Kentucky,Massachusetts,0.9358060117062766
Kentucky,Michigan,0.9592466649764883
Kentucky,Minnesota,0.9287059347920094
Kentucky,Mississippi,0.7521113939483761
Kentucky,Missouri,0.9403064526926309
Kentucky,Montana,0.8823130228080841
Kentucky,Nebraska,0.9158359146287747
Kentucky,Nevada,0.8912254934448204
Kentucky,New Hampshire,0.9095571258128685
Kentucky,New Jersey,0.9798586676277491
Kentucky,New Mexico,0.95291418291616
Kentucky,New York,0.9281407355007891
Kentucky,North Carolina,0.879301403625785
Kentucky,North Dakota,0.7356287301972697
Kentucky,Ohio,0.9725027777876989
Kentucky,Oklahoma,0.9672712011777883
Kentucky,Oregon,0.9656047587462219
Kentucky,Pennsylvania,0.9442680381435009
Kentucky,Rhode Island,0.949543016865504
Kentucky,South Dakota,0.8001372775066555
Kentucky,Tennessee,0.8523368801447874
Kentucky,Texas,0.7590074115006825
Kentucky,Utah,0.949724711305032
Kentucky,Vermont,0.9500461662867034
Kentucky,Virginia,0.8964138583822935
Kentucky,Washington,0.9348030763047294
Kentucky,West Virginia,0.9741260527060096
Kentucky,Wisconsin,0.8414157115449129
Kentucky,Wyoming,0.8938076329997724
Louisiana,Alabama,0.8397185440718892
Louisiana,Arizona,0.8233318872035642
Louisiana,California,0.743657775862533
Louisiana,District of Columbia,0.737714978279458
Louisiana,Florida,0.8667379691886693
Louisiana,Georgia,0.8330448494368878
Louisiana,Maryland,0.7541277636907366
Louisiana,Mississippi,0.8429260896856141
Louisiana,Nevada,0.8249396242769922
Louisiana,Oregon,0.7115138460788785
Louisiana,South Carolina,0.8420851232915214
Louisiana,Tennessee,0.7026352954506005
Louisiana,Texas,0.8946302459687945
Louisiana,Vermont,0.7238557186631396
Louisiana,Washington,0.7691571329766637
Maine,Alabama,0.8968769433901576
Maine,Alaska,0.8444373896249265
Maine,Arizona,0.7923271445491229
Maine,Arkansas,0.955400692032979
Maine,California,0.8939039888358594
Maine,Colorado,0.8301372499806822
Maine,Connecticut,0.9607956444199227
Maine,Delaware,0.9641312456387111
Maine,District of Columbia,0.9459599694854532
Maine,Georgia,0.7731665034107309
Maine,Idaho,0.8531120618884085
Maine,Illinois,0.7850214335916711
Maine,Indiana,0.8982387519472852
Maine,Kansas,0.8473282328928834
Maine,Kentucky,0.8903171499723914
Maine,Maryland,0.9329020670982575
Maine,Massachusetts,0.9774763027130202
Maine,Michigan,0.8022394833913162
Maine,Minnesota,0.747694761237193
Maine,Mississippi,0.8294277002458235
Maine,Missouri,0.792026919087239
Maine,Nebraska,0.7289574498960849
Maine,Nevada,0.9009136446157479
Maine,New Hampshire,0.977887508164207
Maine,New Jersey,0.942523449555533
Maine,New Mexico,0.8332667971629696
Maine,New York,0.9720978249578498
Maine,North Carolina,0.9664367728211848
Maine,Ohio,0.937503080113022
Maine,Oklahoma,0.9086719902000481
Maine,Oregon,0.9203724538461157
Maine,Pennsylvania,0.9725032172981184
Maine,Rhode Island,0.9629750854518336
Maine,South Carolina,0.7709474926744051
Maine,Tennessee,0.9515152547847584
Maine,Texas,0.8155614706279195
Maine,Utah,0.8329142047525798
Maine,Vermont,0.9245061276019824
Maine,Virginia,0.9520493712313418
Maine,Washington,0.9366819476852032
Maine,West Virginia,0.9580597295342985
Maine,Wyoming,0.705039538359942
Maryland,Alabama,0.9143758041713783
Maryland,Alaska,0.9101419453726024
Maryland,Arizona,0.7689293627364927
Maryland,Arkansas,0.958856476686555
Maryland,California,0.827979200817078
Maryland,Colorado,0.906139520105904
Maryland,Connecticut,0.9666835248485711
Maryland,Delaware,0.9565155696724214
Maryland,District of Columbia,0.9803483053936418
Maryland,Georgia,0.7868933922607152
Maryland,Idaho,0.9059677371280287
Maryland,Illinois,0.8353695903298308
Maryland,Indiana,0.9469503715734847
Maryland,Kansas,0.9003413309739847
Maryland,Kentucky,0.9487127231862016
Maryland,Louisiana,0.7541277636907366
Maryland,Maine,0.9329020670982575
Maryland,Massachusetts,0.9594218453766022
Maryland,Michigan,0.8880834407324973
Maryland,Minnesota,0.851625639614463
Maryland,Mississippi,0.8781389993711323
Maryland,Missouri,0.8535193366103919
Maryland,Montana,0.7325772765449381
Maryland,Nebraska,0.8029351584227212
Maryland,Nevada,0.9648215755245949
Maryland,New Hampshire,0.9574941561810937
Maryland,New Jersey,0.9705797169036441
Maryland,New Mexico,0.915322947444525
Maryland,New York,0.9618533356123473
Maryland,North Carolina,0.9352572089446878
Maryland,Ohio,0.9770804695079716
Maryland,Oklahoma,0.954064209617474
Maryland,Oregon,0.9783871759526185
Maryland,Pennsylvania,0.9778253271752454
Maryland,Rhode Island,0.9674950003794324
Maryland,South Carolina,0.729951940617431
Maryland,Tennessee,0.9077252116081226
Maryland,Texas,0.867601262277345
Maryland,Utah,0.8679240565259108
